candidate_id,candidate_key,first_name,incumbent,last_name,name_display,order,party_id,percent,percent_display,seat,state_id,votes,winner,winner2,uncontested,party_id2,state_seat_count,district_vote_count,state_vote_count,district_candidate_count,wasted_votes
williams-39803,williamsd,Deborah,False,Williams,Deborah Williams,2,republican,17.8,17.8,1,PA,53219,False,0,0,republican,18,299010,5793764,4,53219
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,PA,0,False,0,0,other,18,299010,5793764,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,PA,0,False,0,0,other,18,299010,5793764,4,0
evans-49768,evansd,Dwight,False,Evans,Dwight Evans,1,democrat,90.2,90.2,2,PA,322514,True,1,0,democrat,18,357645,5793764,4,143691
jones-64836,jonesj,James,False,Jones,James Jones,2,republican,9.8,9.8,2,PA,35131,False,0,0,republican,18,357645,5793764,4,35131
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,PA,0,False,0,0,other,18,357645,5793764,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,PA,0,False,0,0,other,18,357645,5793764,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,3,PA,0,False,0,0,democrat,18,275893,5793764,3,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,3,PA,0,False,0,0,other,18,275893,5793764,3,0
kelly-60917,kellym,Mike,True,Kelly,Mike Kelly,1,republican,100.0,100.0,3,PA,275893,True,1,1,republican,18,275893,5793764,3,137946
perry-61618,perrys,Scott,True,Perry,Scott Perry,2,republican,66.1,66.1,4,PA,220628,True,1,0,republican,18,334000,5793764,4,53627
burkholder-65332,burkholderj,Joshua,False,Burkholder,Joshua Burkholder,1,democrat,33.9,33.9,4,PA,113372,False,0,0,democrat,18,334000,5793764,4,113372
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,4,PA,0,False,0,0,other,18,334000,5793764,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,4,PA,0,False,0,0,other,18,334000,5793764,4,0
thompson-58283,thompsong,Glenn,True,Thompson,Glenn Thompson,2,republican,67.2,67.2,5,PA,206761,True,1,0,republican,18,307843,5793764,4,52839
strano-taylor-63494,strano_taylork,Kerith,False,Strano Taylor,Kerith Strano Taylor,1,democrat,32.8,32.8,5,PA,101082,False,0,0,democrat,18,307843,5793764,4,101082
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,PA,0,False,0,0,other,18,307843,5793764,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,PA,0,False,0,0,other,18,307843,5793764,4,0
costello-63501,costellor,Ryan,True,Costello,Ryan A. Costello,2,republican,57.2,57.2,6,PA,207469,True,1,0,republican,18,362469,5793764,4,26234
parrish-64821,parrishm,Mike,False,Parrish,Mike Parrish,1,democrat,42.8,42.8,6,PA,155000,False,0,0,democrat,18,362469,5793764,4,155000
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,6,PA,0,False,0,0,other,18,362469,5793764,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,6,PA,0,False,0,0,other,18,362469,5793764,4,0
meehan-60432,meehanp,Patrick,True,Meehan,Patrick Meehan,2,republican,59.5,59.5,7,PA,225678,True,1,0,republican,18,379502,5793764,4,35926
balchunis-63502,balchunism,Mary Ellen,False,Balchunis,Mary Ellen Balchunis,1,democrat,40.5,40.5,7,PA,153824,False,0,0,democrat,18,379502,5793764,4,153824
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,7,PA,0,False,0,0,other,18,379502,5793764,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,7,PA,0,False,0,0,other,18,379502,5793764,4,0
fitzpatrick-64827,fitzpatrickb,Brian,False,Fitzpatrick,Brian Fitzpatrick,2,republican,54.4,54.4,8,PA,207263,True,1,0,republican,18,380818,5793764,4,16853
santarsiero-64824,santarsieros,Steve,False,Santarsiero,Steve Santarsiero,1,democrat,45.6,45.6,8,PA,173555,False,0,0,democrat,18,380818,5793764,4,173555
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,8,PA,0,False,0,0,other,18,380818,5793764,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,8,PA,0,False,0,0,other,18,380818,5793764,4,0
shuster-249,shusterb,Bill,True,Shuster,Bill Shuster,2,republican,63.3,63.3,9,PA,186580,True,1,0,republican,18,294565,5793764,4,39297
halvorson-63507,halvorsona,Art,False,Halvorson,Art Halvorson,1,democrat,36.7,36.7,9,PA,107985,False,0,0,democrat,18,294565,5793764,4,107985
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,9,PA,0,False,0,0,other,18,294565,5793764,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,9,PA,0,False,0,0,other,18,294565,5793764,4,0
marino-60542,marinot,Tom,True,Marino,Tom Marino,2,republican,70.2,70.2,10,PA,211282,True,1,0,republican,18,301105,5793764,4,60729
molesevich-65575,molesevichm,Michael,False,Molesevich,Michael Molesevich,1,democrat,29.8,29.8,10,PA,89823,False,0,0,democrat,18,301105,5793764,4,89823
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,10,PA,0,False,0,0,other,18,301105,5793764,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,10,PA,0,False,0,0,other,18,301105,5793764,4,0
barletta-252,barlettal,Lou,True,Barletta,Lou Barletta,2,republican,63.7,63.7,11,PA,199421,True,1,0,republican,18,313221,5793764,4,42810
marsicano-64828,marsicanom,Mike,False,Marsicano,Mike Marsicano,1,democrat,36.3,36.3,11,PA,113800,False,0,0,democrat,18,313221,5793764,4,113800
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,11,PA,0,False,0,0,other,18,313221,5793764,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,11,PA,0,False,0,0,other,18,313221,5793764,4,0
rothfus-60544,rothfusk,Keith,True,Rothfus,Keith Rothfus,2,republican,61.8,61.8,12,PA,221851,True,1,0,republican,18,359204,5793764,4,42248
mcclelland-63511,mcclellande,Erin,False,McClelland,Erin McClelland,1,democrat,38.2,38.2,12,PA,137353,False,0,0,democrat,18,359204,5793764,4,137353
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,12,PA,0,False,0,0,other,18,359204,5793764,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,12,PA,0,False,0,0,other,18,359204,5793764,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,13,PA,0,False,0,0,republican,18,275893,5793764,3,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,13,PA,0,False,0,0,other,18,275893,5793764,3,0
boyle-63512,boyleb,Brendan,True,Boyle,Brendan F. Boyle,1,democrat,100.0,100.0,13,PA,275893,True,1,1,democrat,18,275893,5793764,3,137946
doyle-255,doylem,Mike,True,Doyle,Mike Doyle,1,democrat,74.4,74.4,14,PA,255293,True,1,0,democrat,18,343292,5793764,4,83646
mcallister-62750,mcallisterl,Lenny,False,McAllister,Lenny McAllister,2,republican,25.6,25.6,14,PA,87999,False,0,0,republican,18,343292,5793764,4,87999
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,14,PA,0,False,0,0,other,18,343292,5793764,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,14,PA,0,False,0,0,other,18,343292,5793764,4,0
dent-1865,dentc,Charles,True,Dent,Charlie Dent,2,republican,58.4,58.4,15,PA,190618,True,1,0,republican,18,326474,5793764,3,27380
daugherty-61608,daughertyr,Rick,False,Daugherty,Rick Daugherty,1,democrat,38.0,38.0,15,PA,124129,False,0,0,democrat,18,326474,5793764,3,124129
rizzo-65799,rizzop,Paul,False,Rizzo,Paul Rizzo,3,libertarian,3.6,3.6,15,PA,11727,False,0,0,other,18,326474,5793764,3,11727
smucker-64833,smuckerl,Lloyd,False,Smucker,Lloyd Smucker,2,republican,53.8,53.8,16,PA,168669,True,1,0,republican,18,313773,5793764,3,11782
hartman-64830,hartmanc,Christina,False,Hartman,Christina Hartman,1,democrat,42.9,42.9,16,PA,134586,False,0,0,democrat,18,313773,5793764,3,134586
house-65706,houses,Shawn,False,House,Shawn House,3,libertarian,3.4,3.4,16,PA,10518,False,0,0,other,18,313773,5793764,3,10518
cartwright-61612,cartwrightm,Matt,True,Cartwright,Matt Cartwright,1,democrat,53.8,53.8,17,PA,157734,True,1,0,democrat,18,293164,5793764,4,11151
connolly-63518,connollym,Matt,False,Connolly,Matt Connolly,2,republican,46.2,46.2,17,PA,135430,False,0,0,republican,18,293164,5793764,4,135430
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,17,PA,0,False,0,0,other,18,293164,5793764,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,17,PA,0,False,0,0,other,18,293164,5793764,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,18,PA,0,False,0,0,democrat,18,275893,5793764,3,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,18,PA,0,False,0,0,other,18,275893,5793764,3,0
murphy-261,murphyt,Tim,True,Murphy,Tim Murphy,1,republican,100.0,100.0,18,PA,275893,True,1,1,republican,18,275893,5793764,3,137946
cicilline-39864,cicillined,David,True,Cicilline,David Cicilline,2,democrat,64.8,64.8,1,RI,130540,True,1,0,democrat,2,201563,430167,4,29758
taub-65450,taubr,Russell,False,Taub,Russell Taub,1,republican,35.2,35.2,1,RI,71023,False,0,0,republican,2,201563,430167,4,71023
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,RI,0,False,0,0,other,2,201563,430167,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,RI,0,False,0,0,other,2,201563,430167,4,0
langevin-967,langevinj,Jim,True,Langevin,Jim Langevin,2,democrat,58.2,58.2,2,RI,133108,True,1,0,democrat,2,228604,430167,4,18805
reis-63918,reisr,Rhue,False,Reis,Rhue Reis,1,republican,30.8,30.8,2,RI,70301,False,0,0,republican,2,228604,430167,4,70301
johnson-65452,johnsonj,Jeffrey,False,Johnson,Jeffrey Johnson,4,independent,7.1,7.1,2,RI,16253,False,0,0,other,2,228604,430167,4,16253
caiozzo-65451,caiozzos,Salvatore,False,Caiozzo,Salvatore Caiozzo,3,independent,3.9,3.9,2,RI,8942,False,0,0,other,2,228604,430167,4,8942
sanford-600,sanfordm,Mark,True,Sanford,Mark Sanford,4,republican,58.7,58.7,1,SC,190410,True,1,0,republican,7,324577,2037316,4,28121
cherny-65134,chernyd,Dimitri,False,Cherny,Dimitri Cherny,1,democrat,36.9,36.9,1,SC,119779,False,0,0,democrat,7,324577,2037316,4,119779
grier-65507,grierm,Michael,False,Grier,Michael Grier,6,libertarian,3.6,3.6,1,SC,11614,False,0,0,other,7,324577,2037316,4,11614
travison-65508,travisona,Albert,False,Travison,Albert Travison,5,american-party,0.9,0.9,1,SC,2774,False,0,0,other,7,324577,2037316,4,2774
wilson-1410,wilsonj,Joe,True,Wilson,Joe Wilson,3,republican,60.3,60.3,2,SC,183746,True,1,0,republican,7,304642,2037316,3,31424
bjorn-65136,bjorna,Arik,False,Bjorn,Arik Bjorn,1,democrat,35.9,35.9,2,SC,109452,False,0,0,democrat,7,304642,2037316,3,109452
mccain-60678,mccaine,Eddie,False,McCain,Eddie McCain,4,american-party,3.8,3.8,2,SC,11444,False,0,0,other,7,304642,2037316,3,11444
duncan-57891,duncanj,Jeff,True,Duncan,Jeff Duncan,2,republican,72.9,72.9,3,SC,198431,True,1,0,republican,7,272197,2037316,4,62332
cleveland-63787,clevelandh,Hosea,False,Cleveland,Hosea Cleveland,1,democrat,27.1,27.1,3,SC,73766,False,0,0,democrat,7,272197,2037316,4,73766
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,3,SC,0,False,0,0,other,7,272197,2037316,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,3,SC,0,False,0,0,other,7,272197,2037316,4,0
gowdy-60681,gowdyt,Trey,True,Gowdy,Trey Gowdy,3,republican,67.2,67.2,4,SC,198648,True,1,0,republican,7,295427,2037316,3,50934
fedalei-65137,fedaleic,Chris,False,Fedalei,Chris Fedalei,1,democrat,31.0,31.0,4,SC,91676,False,0,0,democrat,7,295427,2037316,3,91676
chandler-65512,chandlerm,Michael,False,Chandler,Michael Chandler,2,constitution,1.7,1.7,4,SC,5103,False,0,0,other,7,295427,2037316,3,5103
mulvaney-60619,mulvaneym,Mick,True,Mulvaney,Mick Mulvaney,2,republican,59.1,59.1,5,SC,175909,True,1,0,republican,7,297585,2037316,3,27116
person-65138,personf,Fran,False,Person,Fran Person,1,democrat,38.8,38.8,5,SC,115437,False,0,0,democrat,7,297585,2037316,3,115437
barnes-65509,barnesr,Rudy,False,Barnes,Rudy Barnes,3,american-party,2.1,2.1,5,SC,6239,False,0,0,other,7,297585,2037316,3,6239
clyburn-1414,clyburnj,Jim,True,Clyburn,James E. Clyburn,1,democrat,70.1,70.1,6,SC,177947,True,1,0,democrat,7,253676,2037316,4,51108
sterling-65140,sterlingl,Laura,False,Sterling,Laura Sterling,3,republican,27.6,27.6,6,SC,70099,False,0,0,republican,7,253676,2037316,4,70099
piotrowski-65513,piotrowskir,Rich,False,Piotrowski,Rich Piotrowski,4,libertarian,1.2,1.2,6,SC,3131,False,0,0,other,7,253676,2037316,4,3131
mallory-65510,malloryp,Prince,False,Mallory,Prince Mallory,2,green,1.0,1.0,6,SC,2499,False,0,0,other,7,253676,2037316,4,2499
rice-62109,ricet,Tom,True,Rice,Tom Rice,4,republican,61.0,61.0,7,SC,176468,True,1,0,republican,7,289212,2037316,4,31861
hyman-65141,hymanm,Mal,False,Hyman,Mal Hyman,1,democrat,39.0,39.0,7,SC,112744,False,0,0,democrat,7,289212,2037316,4,112744
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,7,SC,0,False,0,0,other,7,289212,2037316,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,7,SC,0,False,0,0,other,7,289212,2037316,4,0
noem-60394,noemk,Kristi,True,Noem,Kristi Noem,1,republican,64.1,64.1,1,SD,237163,True,1,0,republican,1,369973,369973,4,52176
hawks-64906,hawksp,Paula,False,Hawks,Paula Hawks,2,democrat,35.9,35.9,1,SD,132810,False,0,0,democrat,1,369973,369973,4,132810
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,SD,0,False,0,0,other,1,369973,369973,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,SD,0,False,0,0,other,1,369973,369973,4,0
roe-59572,roep,Phil,True,Roe,Phil Roe,1,republican,78.4,78.4,1,TN,198293,True,1,0,republican,9,253019,2391055,3,71783
bohms-65319,bohmsa,Alan,False,Bohms,Alan Bohms,2,democrat,15.4,15.4,1,TN,39024,False,0,0,democrat,9,253019,2391055,3,39024
franklin-64265,franklinr,Robert,False,Franklin,Robert Franklin,3,independent,6.2,6.2,1,TN,15702,False,0,0,other,9,253019,2391055,3,15702
duncan-665,duncanj,John,True,Duncan,John J. Duncan Jr.,1,republican,75.6,75.6,2,TN,212455,True,1,0,republican,9,280856,2391055,4,72026
starr-65320,starrs,Stuart,False,Starr,Stuart Starr,2,democrat,24.4,24.4,2,TN,68401,False,0,0,democrat,9,280856,2391055,4,68401
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,TN,0,False,0,0,other,9,280856,2391055,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,TN,0,False,0,0,other,9,280856,2391055,4,0
fleischmann-60964,fleischmannc,Chuck,True,Fleischmann,Chuck Fleischmann,1,republican,66.4,66.4,3,TN,176613,True,1,0,republican,9,266006,2391055,5,43609
shekari-65255,shekarim,Melody,False,Shekari,Melody Shekari,2,democrat,28.8,28.8,3,TN,76727,False,0,0,democrat,9,266006,2391055,5,76727
tyler-64243,tylerr,Rick,False,Tyler,Rick Tyler,5,independent,1.9,1.9,3,TN,5098,False,0,0,other,9,266006,2391055,5,5098
mitchell-64390,mitchellc,Cassandra,False,Mitchell,Cassandra Mitchell,4,independent,1.9,1.9,3,TN,5075,False,0,0,other,9,266006,2391055,5,5075
kersting-65804,kerstingt,Topher,False,Kersting,Topher Kersting,3,independent,0.9,0.9,3,TN,2493,False,0,0,other,9,266006,2391055,5,2493
desjarlais-61091,desjarlaiss,Scott,True,DesJarlais,Scott DesJarlais,1,republican,65.0,65.0,4,TN,165796,True,1,0,republican,9,254937,2391055,4,38327
reynolds-65321,reynoldss,Steven,False,Reynolds,Steven Reynolds,2,democrat,35.0,35.0,4,TN,89141,False,0,0,democrat,9,254937,2391055,4,89141
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,4,TN,0,False,0,0,other,9,254937,2391055,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,4,TN,0,False,0,0,other,9,254937,2391055,4,0
cooper-676,cooperj,Jim,True,Cooper,Jim Cooper,2,democrat,62.6,62.6,5,TN,171111,True,1,0,democrat,9,273544,2391055,4,34338
snyder-65252,snyders,Stacy,False,Snyder,Stacy Snyder,1,republican,37.4,37.4,5,TN,102433,False,0,0,republican,9,273544,2391055,4,102433
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,TN,0,False,0,0,other,9,273544,2391055,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,TN,0,False,0,0,other,9,273544,2391055,4,0
black-58195,blackd,Diane,True,Black,Diane Black,1,republican,71.1,71.1,6,TN,202234,True,1,0,republican,9,284490,2391055,3,59988
kent-65257,kentd,David,False,Kent,David Kent,2,democrat,21.8,21.8,6,TN,61995,False,0,0,democrat,9,284490,2391055,3,61995
ross-65807,rossd,David,False,Ross,David Ross,3,independent,7.1,7.1,6,TN,20261,False,0,0,other,9,284490,2391055,3,20261
blackburn-682,blackburnm,Marsha,True,Blackburn,Marsha Blackburn,1,republican,72.2,72.2,7,TN,200407,True,1,0,republican,9,277513,2391055,3,61650
chandler-65322,chandlert,Tharon,False,Chandler,Tharon Chandler,2,democrat,23.5,23.5,7,TN,65226,False,0,0,democrat,9,277513,2391055,3,65226
ladner-59567,ladnerl,Leonard,False,Ladner,Leonard Ladner,3,independent,4.3,4.3,7,TN,11880,False,0,0,other,9,277513,2391055,3,11880
kustoff-65268,kustoffd,David,False,Kustoff,David Kustoff,1,republican,68.8,68.8,8,TN,194386,True,1,0,republican,9,282733,2391055,7,53019
hobson-64201,hobsonr,Rickey,False,Hobson,Rickey Hobson,2,democrat,25.1,25.1,8,TN,70925,False,0,0,democrat,9,282733,2391055,7,70925
godwin-65805,godwins,Shelia,False,Godwin,Shelia Godwin,3,independent,2.3,2.3,8,TN,6442,False,0,0,other,9,282733,2391055,7,6442
hart-1431,hartj,James,False,Hart,James Hart,4,independent,1.4,1.4,8,TN,4057,False,0,0,other,9,282733,2391055,7,4057
montague-65806,montaguea,Adrian,False,Montague,Adrian Montague,5,independent,0.9,0.9,8,TN,2497,False,0,0,other,9,282733,2391055,7,2497
rawles-60985,rawlesm,Mark,False,Rawles,Mark Rawles,6,independent,0.9,0.9,8,TN,2445,False,0,0,other,9,282733,2391055,7,2445
talley-lane-65808,talley_lanek,Karen,False,Talley-Lane,Karen Talley-Lane,7,independent,0.7,0.7,8,TN,1981,False,0,0,other,9,282733,2391055,7,1981
cohen-41288,cohens,Steve,True,Cohen,Steve Cohen,2,democrat,78.7,78.7,9,TN,171631,True,1,0,democrat,9,217957,2391055,3,62652
alberson-64394,albersonw,Wayne,False,Alberson,Wayne Alberson,1,republican,18.9,18.9,9,TN,41123,False,0,0,republican,9,217957,2391055,3,41123
cook-64396,cookp,Paul,False,Cook,Paul Cook,3,independent,2.4,2.4,9,TN,5203,False,0,0,other,9,217957,2391055,3,5203
gohmert-1883,gohmertl,Louie,True,Gohmert,Louie Gohmert,1,republican,73.9,73.9,1,TX,192434,True,1,0,republican,36,260343,8522416,3,62262
mckellar-62024,mckellars,Shirley,False,McKellar,Shirley McKellar,2,democrat,24.1,24.1,1,TX,62847,False,0,0,democrat,36,260343,8522416,3,62847
gray-65546,grayp,Phil,False,Gray,Phil Gray,3,libertarian,1.9,1.9,1,TX,5062,False,0,0,other,36,260343,8522416,3,5062
poe-39046,poet,Ted,True,Poe,Ted Poe,1,republican,60.6,60.6,2,TX,168692,True,1,0,republican,36,278236,8522416,4,29573
bryan-64592,bryanp,Pat,False,Bryan,Pat Bryan,2,democrat,36.0,36.0,2,TX,100231,False,0,0,democrat,36,278236,8522416,4,100231
veasaw-64003,veasawj,James,False,Veasaw,James Veasaw,3,libertarian,2.3,2.3,2,TX,6429,False,0,0,other,36,278236,8522416,4,6429
darr-65547,darrj,Joshua,False,Darr,Joshua Darr,4,green,1.0,1.0,2,TX,2884,False,0,0,other,36,278236,8522416,4,2884
johnson-270,johnsons,Sam,True,Johnson,Sam Johnson,1,republican,61.2,61.2,3,TX,193684,True,1,0,republican,36,316467,8522416,4,35450
bell-64594,bella,Adam,False,Bell,Adam Bell,2,democrat,34.6,34.6,3,TX,109420,False,0,0,democrat,36,316467,8522416,4,109420
jameson-726,jamesons,Scott,False,Jameson,Scott Jameson,3,libertarian,3.3,3.3,3,TX,10448,False,0,0,other,36,316467,8522416,4,10448
blair-64004,blairp,Paul,False,Blair,Paul Blair,4,green,0.9,0.9,3,TX,2915,False,0,0,other,36,316467,8522416,4,2915
ratcliffe-63174,ratcliffej,John,True,Ratcliffe,John Ratcliffe,1,republican,88.0,88.0,4,TX,216643,True,1,0,republican,36,246220,8522416,4,93532
wommack-65548,wommackc,Cody,False,Wommack,Cody Wommack,2,libertarian,12.0,12.0,4,TX,29577,False,0,0,other,36,246220,8522416,4,29577
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,4,TX,0,False,0,0,democrat,36,246220,8522416,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,4,TX,0,False,0,0,democrat,36,246220,8522416,4,0
hensarling-277,hensarlingj,Jeb,True,Hensarling,Jeb Hensarling,1,republican,80.6,80.6,5,TX,155469,True,1,0,republican,36,192875,8522416,4,59031
ashby-333,ashbyk,Ken,False,Ashby,Ken Ashby,2,libertarian,19.4,19.4,5,TX,37406,False,0,0,other,36,192875,8522416,4,37406
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,TX,0,False,0,0,democrat,36,192875,8522416,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,TX,0,False,0,0,democrat,36,192875,8522416,4,0
barton-281,bartonj,Joe,True,Barton,Joe L. Barton,1,republican,58.3,58.3,6,TX,159444,True,1,0,republican,36,273296,8522416,3,22795
woolridge-64599,woolridger,Ruby Faye,False,Woolridge,Ruby Faye Woolridge,2,democrat,39.0,39.0,6,TX,106667,False,0,0,democrat,36,273296,8522416,3,106667
smith-65564,smithd,Darrel,False,Smith,Darrel Smith,3,green,2.6,2.6,6,TX,7185,False,0,0,other,36,273296,8522416,3,7185
culberson-284,culbersonj,John,True,Culberson,John Culberson,1,republican,56.2,56.2,7,TX,143542,True,1,0,republican,36,255533,8522416,4,15775
cargas-61900,cargasj,James,False,Cargas,James Cargas,2,democrat,43.8,43.8,7,TX,111991,False,0,0,democrat,36,255533,8522416,4,111991
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,7,TX,0,False,0,0,other,36,255533,8522416,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,7,TX,0,False,0,0,other,36,255533,8522416,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,8,TX,0,False,0,0,democrat,36,230335,8522416,3,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,8,TX,0,False,0,0,other,36,230335,8522416,3,0
brady-287,bradyk,Kevin,True,Brady,Kevin Brady,1,republican,100.0,100.0,8,TX,230335,True,1,1,republican,36,230335,8522416,3,115167
green-37280,greena,Al,True,Green,Al Green,2,democrat,80.6,80.6,9,TX,152032,True,1,0,democrat,36,188523,8522416,4,57770
martin-64605,martinj,Jeff,False,Martin,Jeff Martin,1,republican,19.4,19.4,9,TX,36491,False,0,0,republican,36,188523,8522416,4,36491
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,9,TX,0,False,0,0,other,36,188523,8522416,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,9,TX,0,False,0,0,other,36,188523,8522416,4,0
mccaul-38751,mccaulm,Michael,True,McCaul,Michael McCaul,1,republican,57.3,57.3,10,TX,179221,True,1,0,republican,36,312600,8522416,3,22920
cadien-61904,cadient,Tawana,False,Cadien,Tawana Cadien,2,democrat,38.4,38.4,10,TX,120170,False,0,0,democrat,36,312600,8522416,3,120170
kelsey-64008,kelseyb,Bill,False,Kelsey,Bill Kelsey,3,libertarian,4.2,4.2,10,TX,13209,False,0,0,other,36,312600,8522416,3,13209
conaway-1860,conawaym,Mike,True,Conaway,Mike Conaway,1,republican,89.5,89.5,11,TX,201871,True,1,0,republican,36,225548,8522416,4,89096
landholt-65549,landholtn,Nicholas,False,Landholt,Nicholas Landholt,2,libertarian,10.5,10.5,11,TX,23677,False,0,0,other,36,225548,8522416,4,23677
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,11,TX,0,False,0,0,democrat,36,225548,8522416,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,11,TX,0,False,0,0,democrat,36,225548,8522416,4,0
granger-296,grangerk,Kay,True,Granger,Kay Granger,1,republican,69.4,69.4,12,TX,196482,True,1,0,republican,36,283115,8522416,3,54924
bradshaw-64607,bradshawb,Bill,False,Bradshaw,Bill Bradshaw,2,democrat,26.9,26.9,12,TX,76029,False,0,0,democrat,36,283115,8522416,3,76029
colliver-64010,collivere,Ed,False,Colliver,Ed Colliver,3,libertarian,3.7,3.7,12,TX,10604,False,0,0,other,36,283115,8522416,3,10604
thornberry-299,thornberrym,Mac,True,Thornberry,Mac Thornberry,1,republican,90.0,90.0,13,TX,199050,True,1,0,republican,36,221242,8522416,6,88428
deweese-65565,deweesec,Calvin,False,DeWeese,Calvin DeWeese,2,libertarian,6.7,6.7,13,TX,14725,False,0,0,other,36,221242,8522416,6,14725
tomlinson-65550,tomlinsonr,Rusty,False,Tomlinson,Rusty Tomlinson,3,green,3.4,3.4,13,TX,7467,False,0,0,other,36,221242,8522416,6,7467
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,13,TX,0,False,0,0,democrat,36,221242,8522416,6,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,13,TX,0,False,0,0,democrat,36,221242,8522416,6,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,13,TX,0,False,0,0,democrat,36,221242,8522416,6,0
weber-61980,weberr,Randy,True,Weber,Randy Weber,1,republican,61.9,61.9,14,TX,160631,True,1,0,republican,36,259685,8522416,4,30788
cole-62209,colem,Michael,False,Cole,Michael Cole,2,democrat,38.1,38.1,14,TX,99054,False,0,0,democrat,36,259685,8522416,4,99054
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,14,TX,0,False,0,0,other,36,259685,8522416,4,0
